Randomizer Version: 4.6.1-HAL
Random Seed: 60654162711980
Settings String: 322AAgEAQHvAfIB9QEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBgAyAAIAEVBva2Vtb24gQmxhY2sgKFUpYFYfCOPDOIo=

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
Audino Lv22              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv23              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv23              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv23              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Cinccino Lv23            HP 75  ATK 95  DEF 60  SPATK 65  SPDEF 60  SPEED 115
Stoutland Lv23           HP 85  ATK 100 DEF 90  SPATK 45  SPDEF 90  SPEED 80 
Cinccino Lv23            HP 75  ATK 95  DEF 60  SPATK 65  SPDEF 60  SPEED 115
Stoutland Lv23           HP 85  ATK 100 DEF 90  SPATK 45  SPDEF 90  SPEED 80 

Set #64 - Chargestone Cave Grass/Cave (rate=3)
Joltik Lv24              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv25               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Joltik Lv25              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Boldore Lv24             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Ferroseed Lv24           HP 44  ATK 50  DEF 91  SPATK 24  SPDEF 86  SPEED 10 
Ferroseed Lv25           HP 44  ATK 50  DEF 91  SPATK 24  SPDEF 86  SPEED 10 
Joltik Lv26              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv26               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Joltik Lv27              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv27               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Tynamo Lv27              HP 35  ATK 55  DEF 40  SPATK 45  SPDEF 40  SPEED 60 
Tynamo Lv27              HP 35  ATK 55  DEF 40  SPATK 45  SPDEF 40  SPEED 60 

Set #65 - Chargestone Cave Shaking Spots (rate=1)
Drilbur Lv24             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv24             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv25             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv25             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv26             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv26             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #66 - Chargestone Cave Grass/Cave (rate=3)
Joltik Lv24              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv25               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Joltik Lv25              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Boldore Lv24             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Ferroseed Lv25           HP 44  ATK 50  DEF 91  SPATK 24  SPDEF 86  SPEED 10 
Ferroseed Lv26           HP 44  ATK 50  DEF 91  SPATK 24  SPDEF 86  SPEED 10 
Joltik Lv26              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv26               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Joltik Lv27              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv27               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Tynamo Lv27              HP 35  ATK 55  DEF 40  SPATK 45  SPDEF 40  SPEED 60 
Tynamo Lv27              HP 35  ATK 55  DEF 40  SPATK 45  SPDEF 40  SPEED 60 

Set #67 - Chargestone Cave Shaking Spots (rate=1)
Drilbur Lv24             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv24             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv25             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv25             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv26             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv26             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #68 - Chargestone Cave Grass/Cave (rate=3)
Joltik Lv24              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv25               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Joltik Lv25              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Boldore Lv24             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Ferroseed Lv26           HP 44  ATK 50  DEF 91  SPATK 24  SPDEF 86  SPEED 10 
Ferroseed Lv27           HP 44  ATK 50  DEF 91  SPATK 24  SPDEF 86  SPEED 10 
Joltik Lv26              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv26               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 
Tynamo Lv27              HP 35  ATK 55  DEF 40  SPATK 45  SPDEF 40  SPEED 60 
Tynamo Lv27              HP 35  ATK 55  DEF 40  SPATK 45  SPDEF 40  SPEED 60 
Joltik Lv27              HP 50  ATK 47  DEF 50  SPATK 57  SPDEF 50  SPEED 65 
Klink Lv27               HP 40  ATK 55  DEF 70  SPATK 45  SPDEF 60  SPEED 30 

Set #69 - Chargestone Cave Shaking Spots (rate=1)
Drilbur Lv24             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv24             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv25             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv25             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv26             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv26             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv27             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #70 - Twist Mountain Grass/Cave (rate=3)
Boldore Lv28             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv28             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv29             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv30             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Cubchoo Lv28             HP 55  ATK 70  DEF 40  SPATK 60  SPDEF 40  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv29              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Boldore Lv31             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv30              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Cryogonal Lv31           HP 70  ATK 50  DEF 30  SPATK 95  SPDEF 135 SPEED 105
Woobat Lv31              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 

Set #71 - Twist Mountain Shaking Spots (rate=1)
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #72 - Twist Mountain Grass/Cave (rate=3)
Boldore Lv28             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv28             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv29             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv30             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Cubchoo Lv28             HP 55  ATK 70  DEF 40  SPATK 60  SPDEF 40  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv29              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Boldore Lv31             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv30              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Cryogonal Lv31           HP 70  ATK 50  DEF 30  SPATK 95  SPDEF 135 SPEED 105
Woobat Lv31              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 

Set #73 - Twist Mountain Shaking Spots (rate=1)
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #74 - Twist Mountain Grass/Cave (rate=3)
Boldore Lv28             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv28             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv29             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv30             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Cubchoo Lv28             HP 55  ATK 70  DEF 40  SPATK 60  SPDEF 40  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv29              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Boldore Lv31             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv30              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Cryogonal Lv31           HP 70  ATK 50  DEF 30  SPATK 95  SPDEF 135 SPEED 105
Woobat Lv31              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 

Set #75 - Twist Mountain Shaking Spots (rate=1)
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #76 - Twist Mountain Grass/Cave (rate=3)
Boldore Lv28             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv28             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv29             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Gurdurr Lv30             HP 85  ATK 105 DEF 85  SPATK 40  SPDEF 50  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Cubchoo Lv28             HP 55  ATK 70  DEF 40  SPATK 60  SPDEF 40  SPEED 40 
Boldore Lv30             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv29              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Boldore Lv31             HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
Woobat Lv30              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 
Cryogonal Lv31           HP 70  ATK 50  DEF 30  SPATK 95  SPDEF 135 SPEED 105
Woobat Lv31              HP 55  ATK 45  DEF 43  SPATK 55  SPDEF 43  SPEED 72 

Set #77 - Twist Mountain Shaking Spots (rate=1)
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv28             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv29             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv30             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 
Drilbur Lv31             HP 60  ATK 85  DEF 40  SPATK 30  SPDEF 45  SPEED 68 

Set #78 - Dragonspiral Tower Grass/Cave (rate=8)
Tranquill Lv30           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Deerling Lv31            HP 60  ATK 60  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Mienfoo Lv30             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Deerling Lv32            HP 60  ATK 60  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Mienfoo Lv31             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Tranquill Lv32           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Mienfoo Lv32             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv31           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Mienfoo Lv33             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv32           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Mienfoo Lv33             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv33           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 

Set #79 - Dragonspiral Tower Shaking Spots (rate=1)
Audino Lv30              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv30              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Emolga Lv31              HP 55  ATK 75  DEF 60  SPATK 75  SPDEF 60  SPEED 103
Audino Lv31              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv32              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Unfezant Lv33            HP 80  ATK 105 DEF 80  SPATK 65  SPDEF 55  SPEED 93 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Unfezant Lv33            HP 80  ATK 105 DEF 80  SPATK 65  SPDEF 55  SPEED 93 

Set #80 - Dragonspiral Tower Grass/Cave (rate=8)
Tranquill Lv31           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Deerling Lv30            HP 60  ATK 60  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Mienfoo Lv30             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Deerling Lv32            HP 60  ATK 60  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
Mienfoo Lv31             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Tranquill Lv32           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Mienfoo Lv32             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv31           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Mienfoo Lv33             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv32           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Mienfoo Lv33             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv33           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 

Set #81 - Dragonspiral Tower Doubles Grass (rate=8)
Tranquill Lv35           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Sawsbuck Lv34            HP 80  ATK 100 DEF 70  SPATK 60  SPDEF 70  SPEED 95 
Mienfoo Lv34             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Sawsbuck Lv36            HP 80  ATK 100 DEF 70  SPATK 60  SPDEF 70  SPEED 95 
Mienfoo Lv35             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Tranquill Lv36           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Mienfoo Lv36             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv35           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Mienfoo Lv37             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv36           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Mienfoo Lv37             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Druddigon Lv37           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 

Set #82 - Dragonspiral Tower Shaking Spots (rate=1)
Audino Lv30              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv30              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Emolga Lv31              HP 55  ATK 75  DEF 60  SPATK 75  SPDEF 60  SPEED 103
Audino Lv31              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv32              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Unfezant Lv33            HP 80  ATK 105 DEF 80  SPATK 65  SPDEF 55  SPEED 93 
Audino Lv33              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Unfezant Lv33            HP 80  ATK 105 DEF 80  SPATK 65  SPDEF 55  SPEED 93 

Set #83 - Dragonspiral Tower Surfing (rate=3)
Basculin Lvs 15-35       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin Lvs 15-35       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin Lvs 15-35       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin Lvs 15-35       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin Lvs 15-35       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 

Set #84 - Dragonspiral Tower Surfing Spots (rate=1)
Basculin-B Lvs 15-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin-B Lvs 15-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin-B Lvs 15-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin-B Lvs 15-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin-B Lvs 15-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 

Set #85 - Dragonspiral Tower Fishing (rate=50)
Dratini Lvs 35-55        HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 
Basculin Lvs 35-55       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Dratini Lvs 35-55        HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 
Dragonair Lvs 35-55      HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
Dragonair Lvs 35-55      HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 

Set #86 - Dragonspiral Tower Fishing Spots (rate=1)
Dratini Lvs 35-60        HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 
Basculin-B Lvs 35-60     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Dragonair Lvs 35-70      HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
Dragonair Lvs 45-70      HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
Dragonite Lvs 50-70      HP 91  ATK 134 DEF 95  SPATK 100 SPDEF 100 SPEED 80 

Set #87 - Dragonspiral Tower Grass/Cave (rate=3)
Golett Lv30              HP 59  ATK 74  DEF 50  SPATK 35  SPDEF 50  SPEED 35 
Mienfoo Lv33             HP 45  ATK 85  DEF 50  SPATK 55  SPDEF 50  SPEED 65 
Golett Lv31              HP 59  ATK 74  DEF 50  SPATK 35  SPDEF 50  SPEED 35 
Druddigon Lv30           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
Golett Lv32              HP 59  ATK 74  DEF 50  SPATK 35  SPDEF 50  SPEED 35 
Druddigon Lv31           HP 77  ATK 120 DEF 90  SPATK 60  SPDEF 90  SPEED 48 
