Randomizer Version: 4.6.1-HAL
Random Seed: 203381057898051
Settings String: 322AAgEAQGYAJsAngAEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBQAyAAIAFVBva2Vtb24gSGVhcnRHb2xkIChVKYdhIXnjwziK

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        

#657 (Hiker Kenny)
SANDSLASH Lv46, Ability: Sand Veil - 
GRAVELER Lv44, Ability: Rock Head - 
GOLEM Lv49, Ability: Rock Head - 
STEELIX Lv54, Ability: Rock Head - 

#658 (Camper Tanner)
SUDOWOODO Lv41, Ability: Sturdy - 
CHINCHOU Lv41, Ability: Volt Absorb - 

#659 (Camper Tanner)
SUDOWOODO Lv48, Ability: Sturdy - 
LANTURN Lv47, Ability: Volt Absorb - 
SKIPLOOM Lv44, Ability: Chlorophyll - 

#660 (Camper Tanner)
SUDOWOODO Lv52, Ability: Sturdy - 
JUMPLUFF Lv52, Ability: Chlorophyll - 
LANTURN Lv52, Ability: Volt Absorb - 

#661 (Fisherman Kyle)
SEAKING Lv40, Ability: Swift Swim - 
QWILFISH Lv38, Ability: Poison Point - 
SEAKING Lv43, Ability: Swift Swim - 

#662 (Fisherman Kyle)
SEAKING Lv43, Ability: Swift Swim - 
QWILFISH Lv41, Ability: Poison Point - 
SEAKING Lv47, Ability: Swift Swim - 
KRABBY Lv39, Ability: Hyper Cutter - 

#663 (Fisherman Kyle)
SEAKING Lv48, Ability: Swift Swim - 
QWILFISH Lv49, Ability: Poison Point - 
SEAKING Lv52, Ability: Swift Swim - 
KINGLER Lv51, Ability: Hyper Cutter - 

#664 (Fisherman Kyler)
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 

#665 (Fisherman Kyler)
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 

#666 (Fisherman Kyler)
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 
MAGIKARP Lv18, Ability: Swift Swim - 

#667 ([PK][MN] Trainer Cheryl)
WOBBUFFET Lv61, Ability: Shadow Tag - Counter, Mirror Coat, Safeguard, Encore
DRIFBLIM Lv61, Ability: Aftermath - Toxic, Ominous Wind, Fly, Protect
HARIYAMA Lv62, Ability: Thick Fat - Close Combat, Earthquake, Bullet Punch, Stone Edge
WAILORD Lv63, Ability: Water Veil - Water Spout, Brine, Earthquake, Avalanche
BLISSEY@Sitrus Berry Lv65, Ability: Natural Cure - Softboiled, Counter, Psychic, Toxic

#668 ([PK][MN] Trainer Marley)
NINJASK Lv61, Ability: Speed Boost - X-Scissor, Aerial Ace, Swords Dance, Slash
ELECTRODE Lv61, Ability: Soundproof - Hyper Beam, Thunder, Thunder Wave, Double Team
CROBAT Lv62, Ability: Inner Focus - Air Slash, Poison Fang, Confuse Ray, Double Team
WEAVILE Lv63, Ability: Pressure - Ice Shard, Night Slash, Ice Punch, Aerial Ace
ARCANINE@Sitrus Berry Lv65, Ability: Intimidate - ExtremeSpeed, Flare Blitz, Crunch, Thunder Fang

#669 ([PK][MN] Trainer Mira)
PORYGON-Z Lv61, Ability: Adaptability - Tri Attack, Psychic, Thunderbolt, Dark Pulse
GENGAR Lv61, Ability: Levitate - Shadow Ball, Psychic, Sludge Bomb, Energy Ball
MAGNEZONE Lv62, Ability: Magnet Pull - Thunder, Flash Cannon, Thunder Wave, Hyper Beam
TOGEKISS Lv63, Ability: Hustle - ExtremeSpeed, Air Slash, Aura Sphere, Psychic
ALAKAZAM@Sitrus Berry Lv65, Ability: Synchronize - Psychic, Focus Blast, Calm Mind, Hyper Beam

#670 ([PK][MN] Trainer Riley)
ABSOL Lv61, Ability: Pressure - Psycho Cut, Night Slash, Swords Dance, Quick Attack
URSARING Lv61, Ability: Guts - Avalanche, Slash, Aerial Ace, Shadow Claw
METAGROSS Lv62, Ability: Clear Body - Meteor Mash, Zen Headbutt, Hammer Arm, Bullet Punch
SALAMENCE Lv63, Ability: Intimidate - Dragon Claw, Crunch, Fire Fang, Thunder Fang
LUCARIO@Sitrus Berry Lv65, Ability: Steadfast - ExtremeSpeed, Close Combat, Bone Rush, Blaze Kick

#671 ([PK][MN] Trainer Buck)
SHUCKLE Lv61, Ability: Sturdy - Rest, Toxic, Protect, Sandstorm
UMBREON Lv62, Ability: Synchronize - Dark Pulse, Psychic, Confuse Ray, Double Team
TORKOAL Lv61, Ability: White Smoke - Earthquake, Will-O-Wisp, Eruption, Protect
DUSKNOIR Lv63, Ability: Pressure - Fire Punch, Ice Punch, ThunderPunch, Shadow Ball
CLAYDOL@Sitrus Berry Lv65, Ability: Levitate - Earth Power, Psychic, AncientPower, Calm Mind

#672 (Gentleman Alfred)
NOCTOWL Lv36, Ability: Insomnia - 

#673 (Gentleman Alfred)
NOCTOWL Lv42, Ability: Insomnia - 

#674 (Gentleman Alfred)
NOCTOWL Lv58, Ability: Insomnia - Hypnosis, Dream Eater, Air Slash, Reflect

#675 ([PK][MN] Trainer Lance)
DRAGONITE Lv40, Ability: Inner Focus - Fly, Twister, Thunder, Hyper Beam

#676 (Sailor Parker)
HORSEA Lv43, Ability: Sniper - Water Pulse, Focus Energy, Twister, Agility
SEADRA Lv43, Ability: Sniper - Water Pulse, Focus Energy, Twister, Agility

#677 (Sailor Eddie)
AZUMARILL Lv48, Ability: Huge Power - Water Pulse, Aqua Ring, Double-Edge, Aqua Tail

#678 (Swimmer♀ Joy)
CLOYSTER Lv48, Ability: Skill Link - Water Pulse, Spike Cannon, Aurora Beam, Attract

#679 (Beauty Callie)
CLEFABLE Lv16, Ability: Cute Charm - Growl, Encore, DoubleSlap, Metronome
WIGGLYTUFF Lv16, Ability: Cute Charm - Sing, Defense Curl, Pound, Disable

#680 (Beauty Kassandra)
WIGGLYTUFF Lv16, Ability: Cute Charm - Sing, Defense Curl, Pound, Disable
CLEFABLE Lv16, Ability: Cute Charm - Growl, Encore, DoubleSlap, Metronome

#681 (Ace Trainer Arabella)
STANTLER Lv53, Ability: Intimidate - Zen Headbutt, Return, Me First, Trick Room
TAUROS Lv52, Ability: Intimidate - Take Down, Thunder, Surf, Fire Blast

#682 (Ace Trainer Bonita)
SPINDA Lv50, Ability: Own Tempo - Flail, Fake Out, Teeter Dance, Trick Room
SUDOWOODO Lv52, Ability: Rock Head - Wood Hammer, Hammer Arm, Earthquake, Stone Edge

#683 (Ace Trainer Salma)
SLOWKING@Oran Berry Lv50, Ability: Oblivious - Surf, Psychic, Flamethrower, Trick Room
LICKILICKY Lv53, Ability: Own Tempo - Wring Out, Thunderbolt, Earthquake, Ice Beam

#684 (Double Team Elan & Ida)
PORYGON2 Lv52, Ability: Download - Tri Attack, Charge Beam, Protect, Trick Room
AZUMARILL Lv50, Ability: Huge Power - Waterfall, Aqua Jet, Superpower, Attract

#685 (Hiker Edwin)
GOLEM Lv50, Ability: Rock Head - Double-Edge, Rock Slide, Sandstorm, Roar

#686 (Boarder Bryce)
DEWGONG Lv55, Ability: Thick Fat - 
LAPRAS Lv50, Ability: Water Absorb - 

#687 (Boarder Shaun)
CLOYSTER Lv55, Ability: Shell Armor - 
DEWGONG Lv50, Ability: Thick Fat - 

#688 (Skier Cady)
DELIBIRD Lv53, Ability: Vital Spirit - 

#689 (Super Nerd Cary)
TORKOAL Lv53, Ability: White Smoke - Overheat, Iron Tail, Body Slam, Iron Defense

#690 (Super Nerd Waldo)
NUMEL Lv53, Ability: Simple - Overheat, Amnesia, Earth Power, Magnitude

#691 (Super Nerd Merle)
MAGCARGO Lv53, Ability: Flame Body - Overheat, Rock Slide, Yawn, Recover

#692 (Scientist Lowell)
ARCANINE Lv50, Ability: Intimidate - Overheat, ExtremeSpeed, Fire Fang, Thunder Fang

#693 (Scientist Linden)
MAGMAR Lv50, Ability: Flame Body - Overheat, Fire Punch, Confuse Ray, Faint Attack

#694 (Scientist Daniel)
NINETALES Lv50, Ability: Flash Fire - Overheat, Will-O-Wisp, Quick Attack, Roar

#695 (Bug Catcher Dane)
BEEDRILL Lv44, Ability: Swarm - 
BUTTERFREE Lv48, Ability: Compoundeyes - 

#696 (Bug Catcher Dion)
ARIADOS Lv50, Ability: Swarm - 

#697 (Bug Catcher Stacey)
METAPOD Lv52, Ability: Shed Skin - 
METAPOD Lv56, Ability: Shed Skin - 
METAPOD Lv60, Ability: Shed Skin - 

#698 (Bug Catcher Ellis)
WEEDLE Lv28, Ability: Shield Dust - 
KAKUNA Lv38, Ability: Shed Skin - 
BEEDRILL Lv46, Ability: Swarm - 

#699 (Bug Catcher Abner)
BUTTERFREE Lv44, Ability: Compoundeyes - 
BEEDRILL Lv44, Ability: Swarm - 
PIKACHU Lv44, Ability: Static - 

#700 (Rocket Boss Giovanni)
NIDOKING Lv42, Ability: Poison Point - Focus Energy, Fury Attack, Double Kick, Shadow Claw
KANGASKHAN Lv40, Ability: Scrappy - Dizzy Punch, Sucker Punch, Leer, Outrage
HONCHKROW Lv43, Ability: Insomnia - Dark Pulse, Nasty Plot, Swagger, Shadow Ball
NIDOQUEEN Lv46, Ability: Poison Point - Earth Power, Superpower, Crunch, Roar

#701 (Champion Lance)
SALAMENCE@Lum Berry Lv72, Ability: Intimidate - Flamethrower, Shadow Claw, Dragon Claw, Rest
GYARADOS Lv68, Ability: Intimidate - Thunder Wave, Ice Fang, Waterfall, Dragon Dance
GARCHOMP Lv72, Ability: Sand Veil - Swords Dance, Outrage, Earthquake, Roar
ALTARIA Lv73, Ability: Natural Cure - Perish Song, DragonBreath, Double Team, Hyper Beam
CHARIZARD Lv68, Ability: Blaze - Flamethrower, Air Slash, Dragon Claw, Hyper Beam
DRAGONITE@Sitrus Berry Lv75, Ability: Inner Focus - Fire Blast, Safeguard, Draco Meteor, Hyper Beam

#702 (Elite Four Will)
BRONZONG Lv58, Ability: Heatproof - Reflect, Payback, Gravity, Psychic
JYNX Lv60, Ability: Oblivious - Fake Tears, Lovely Kiss, Blizzard, Dream Eater
GRUMPIG Lv59, Ability: Thick Fat - Confuse Ray, Signal Beam, Power Gem, Psychic
SLOWBRO Lv60, Ability: Own Tempo - Curse, Amnesia, Body Slam, Psychic
GARDEVOIR Lv61, Ability: Synchronize - Focus Blast, Charge Beam, Calm Mind, Psychic
XATU@Sitrus Berry Lv62, Ability: Early Bird - Quick Attack, Shadow Ball, Confuse Ray, Psychic

#703 (Elite Four Koga)
SKUNTANK Lv61, Ability: Aftermath - Sucker Punch, Dig, Toxic, Explosion
VENOMOTH Lv63, Ability: Shield Dust - Double Team, Baton Pass, Psychic, Silver Wind
TOXICROAK Lv60, Ability: Dry Skin - Cross Chop, X-Scissor, Swagger, Gunk Shot
MUK@Black Sludge Lv62, Ability: Sticky Hold - Minimize, Screech, Swagger, Toxic
CROBAT Lv64, Ability: Inner Focus - Toxic, Mean Look, Fly, Cross Poison
SWALOT@Leftovers Lv62, Ability: Sticky Hold - Yawn, Amnesia, Pain Split, Sludge Bomb

#704 (Elite Four Bruno)
HITMONTOP Lv62, Ability: Technician - Counter, Quick Attack, Close Combat, Earthquake
HITMONLEE Lv61, Ability: Reckless - Swagger, Close Combat, Reversal, Blaze Kick
HITMONCHAN Lv61, Ability: Iron Fist - Substitute, Drain Punch, Close Combat, Bullet Punch
HARIYAMA@Sitrus Berry Lv62, Ability: Thick Fat - Low Kick, Payback, Bullet Punch, Bulk Up
MACHAMP Lv64, Ability: No Guard - Bullet Punch, Foresight, Stone Edge, DynamicPunch
LUCARIO Lv64, Ability: Inner Focus - ExtremeSpeed, Close Combat, Counter, Iron Tail

#705 (Elite Four Karen)
WEAVILE Lv62, Ability: Pressure - Ice Shard, Night Slash, Ice Punch, Low Kick
SPIRITOMB Lv62, Ability: Pressure - Curse, Confuse Ray, Pain Split, Sucker Punch
ABSOL Lv62, Ability: Super Luck - Night Slash, Psycho Cut, Detect, Perish Song
HONCHKROW Lv64, Ability: Super Luck - Drill Peck, Whirlwind, Sucker Punch, Thunder Wave
HOUNDOOM Lv63, Ability: Early Bird - Nasty Plot, Dark Pulse, Flamethrower, Sludge Bomb
UMBREON@Sitrus Berry Lv64, Ability: Synchronize - Curse, Payback, Confuse Ray, Sucker Punch

#706 (Executive Proton)
GOLBAT Lv28, Ability: Inner Focus - Leech Life, Bite, Confuse Ray, Wing Attack
WEEZING Lv33, Ability: Levitate - Double Hit, Sludge, SmokeScreen, Smog

#707 (Tower Tycoon Palmer)
RATTATA Lv5, Ability: Run Away - 

#708 (Hall Matron Argenta)
RATTATA Lv5, Ability: Run Away - 

#709 (Factory Head Thorton)
RATTATA Lv5, Ability: Run Away - 

#710 (Arcade Star Dahlia)
RATTATA Lv5, Ability: Run Away - 

#711 (Castle Valet Darach)
RATTATA Lv5, Ability: Run Away - 

#712 (Leader Falkner)
STARAPTOR Lv50, Ability: Intimidate - Attract, Brave Bird, Close Combat, U-turn
NOCTOWL Lv52, Ability: Insomnia - Roost, Air Slash, Shadow Ball, FeatherDance
SWELLOW@Flame Orb Lv52, Ability: Guts - Facade, Protect, Double Team, Endeavor
HONCHKROW Lv54, Ability: Insomnia - Night Slash, Sucker Punch, Thunder Wave, Dark Pulse
PELIPPER Lv48, Ability: Keen Eye - Surf, Tailwind, Ice Beam, Hidden Power
PIDGEOT Lv56, Ability: Keen Eye - Return, Double Team, Swagger, Roost

#713 (Leader Bugsy)
SCIZOR@Sitrus Berry Lv56, Ability: Technician - Bullet Punch, X-Scissor, Swords Dance, Superpower
SHEDINJA Lv48, Ability: Wonder Guard - Toxic, X-Scissor, Shadow Sneak, Swagger
YANMEGA Lv52, Ability: Tinted Lens - Detect, Bug Buzz, Air Slash, AncientPower
PINSIR Lv55, Ability: Hyper Cutter - Earthquake, Guillotine, X-Scissor, Rock Tomb
HERACROSS Lv54, Ability: Swarm - Close Combat, Megahorn, Stone Edge, Counter
VESPIQUEN@Sitrus Berry Lv52, Ability: Pressure - Protect, Confuse Ray, Attack Order, Defend Order

#714 (Leader Whitney)
GIRAFARIG Lv52, Ability: Inner Focus - Psychic, Shadow Ball, Calm Mind, Baton Pass
LICKILICKY Lv50, Ability: Own Tempo - Wring Out, Flamethrower, Ice Beam, Thunderbolt
BIBAREL Lv54, Ability: Simple - Double Team, Charge Beam, Surf, Ice Beam
DELCATTY Lv54, Ability: Normalize - Fake Out, Assist, Calm Mind, Baton Pass
CLEFABLE Lv52, Ability: Cute Charm - Blizzard, Thunder, Fire Blast, Calm Mind
MILTANK@Lum Berry Lv58, Ability: Scrappy - Body Slam, Attract, Sleep Talk, Rest

#715 (Leader Morty)
DRIFBLIM@Sitrus Berry Lv52, Ability: Unburden - Destiny Bond, Substitute, Thunderbolt, Shadow Ball
DUSKNOIR Lv52, Ability: Pressure - Pain Split, Will-O-Wisp, Substitute, Payback
SABLEYE Lv52, Ability: Keen Eye - Sucker Punch, Brick Break, Ice Punch, Fake Out
MISMAGIUS Lv54, Ability: Levitate - Perish Song, Mean Look, Confuse Ray, Astonish
GENGAR Lv57, Ability: Levitate - Hypnosis, Confuse Ray, Shadow Ball, Focus Blast
GENGAR Lv57, Ability: Levitate - Substitute, Shadow Ball, Thunderbolt, Destiny Bond

#716 (Leader Pryce)
ABOMASNOW Lv56, Ability: Snow Warning - Ice Shard, Wood Hammer, Earthquake, Blizzard
DEWGONG@Lum Berry Lv58, Ability: Thick Fat - Dive, Sheer Cold, Sleep Talk, Rest
GLALIE Lv52, Ability: Inner Focus - Payback, Torment, Attract, Blizzard
FROSLASS Lv52, Ability: Snow Cloak - Ice Shard, Confuse Ray, Attract, Blizzard
WALREIN Lv54, Ability: Ice Body - Hail, Body Slam, Swagger, Blizzard
MAMOSWINE@Sitrus Berry Lv60, Ability: Snow Cloak - Earthquake, Avalanche, Stone Edge, Double Team

#717 (Leader Jasmine)
METAGROSS Lv52, Ability: Clear Body - Meteor Mash, Bullet Punch, Gravity, Explosion
MAGNEZONE Lv56, Ability: Sturdy - Zap Cannon, Lock-On, Mirror Coat, Metal Sound
SKARMORY Lv52, Ability: Keen Eye - Air Slash, Spikes, Night Slash, Steel Wing
BRONZONG Lv50, Ability: Heatproof - Gyro Ball, Hypnosis, Dream Eater, Gravity
EMPOLEON Lv52, Ability: Torrent - Hydro Pump, Blizzard, Aqua Jet, Roar
STEELIX Lv62, Ability: Sturdy - Stone Edge, Stealth Rock, Roar, Iron Tail

#718 (Leader Chuck)
MEDICHAM@Sitrus Berry Lv54, Ability: Pure Power - Hi Jump Kick, Psycho Cut, Attract, ThunderPunch
HITMONCHAN Lv52, Ability: Iron Fist - Mach Punch, Swagger, Focus Punch, Double Team
HITMONLEE Lv55, Ability: Reckless - Hi Jump Kick, Fake Out, Blaze Kick, Bulk Up
BRELOOM@Toxic Orb Lv54, Ability: Poison Heal - Substitute, Focus Punch, Drain Punch, Stone Edge
PRIMEAPE Lv56, Ability: Vital Spirit - Close Combat, Payback, ThunderPunch, Swagger
POLIWRATH@Sitrus Berry Lv60, Ability: Water Absorb - Double Team, Waterfall, Focus Punch, Substitute

#719 (Leader Clair)
GYARADOS@Wacan Berry Lv56, Ability: Intimidate - Dragon Dance, Earthquake, Waterfall, Dragon Pulse
DRAGONAIR Lv52, Ability: Shed Skin - Thunder Wave, Dragon Rush, Thunderbolt, Flamethrower
AERODACTYL Lv52, Ability: Rock Head - Earthquake, Thunder Fang, Rock Slide, Roar
KINGDRA Lv56, Ability: Sniper - Yawn, Hydro Pump, Ice Beam, DragonBreath
CHARIZARD Lv52, Ability: Blaze - Shadow Claw, Air Slash, Dragon Claw, Fire Fang
DRAGONITE@Sitrus Berry Lv60, Ability: Inner Focus - Thunder, Safeguard, DragonBreath, Hyper Beam

#720 (Leader Brock)
GOLEM Lv55, Ability: Sturdy - Sandstorm, Rock Slide, Rock Polish, Earthquake
RELICANTH@Lum Berry Lv54, Ability: Rock Head - Head Smash, Aqua Tail, Earthquake, Rest
OMASTAR Lv56, Ability: Shell Armor - AncientPower, Brine, Protect, Sandstorm
ONIX@Sitrus Berry Lv61, Ability: Rock Head - Stealth Rock, Rock Slide, Rock Polish, Sandstorm
KABUTOPS Lv55, Ability: Battle Armor - Rock Slide, Aqua Jet, Endure, Giga Drain
RAMPARDOS Lv57, Ability: Mold Breaker - Earthquake, Stone Edge, Avalanche, Rock Polish

#721 (Leader Misty)
STARMIE@Colbur Berry Lv60, Ability: Natural Cure - Thunderbolt, Psychic, Ice Beam, Surf
QUAGSIRE Lv56, Ability: Water Absorb - Water Pulse, Amnesia, Earthquake, Rain Dance
LAPRAS Lv56, Ability: Water Absorb - Surf, Perish Song, Blizzard, Rain Dance
LANTURN Lv54, Ability: Volt Absorb - Confuse Ray, Thunderbolt, Surf, Thunder Wave
FLOATZEL Lv54, Ability: Swift Swim - Agility, Ice Fang, Waterfall, Baton Pass
MILOTIC Lv60, Ability: Marvel Scale - Hydro Pump, Ice Beam, Rest, Sleep Talk

#722 (Leader Lt. Surge)
RAICHU Lv60, Ability: Static - Thunder Wave, Quick Attack, Thunderbolt, Grass Knot
MANECTRIC@Pinap Berry Lv52, Ability: Static - Thunder Wave, Natural Gift, Discharge, Overheat
MAGNEZONE Lv52, Ability: Magnet Pull - Thunderbolt, Double Team, Magnet Rise, Mirror Shot
ELECTRODE Lv52, Ability: Static - Thunder Wave, Double Team, Thunderbolt, Explosion
PACHIRISU Lv58, Ability: Run Away - Quick Attack, Super Fang, Discharge, Sweet Kiss
ELECTIVIRE@Sitrus Berry Lv56, Ability: Motor Drive - Thunderbolt, Cross Chop, Ice Punch, Earthquake

#723 (Leader Erika)
SHIFTRY Lv54, Ability: Chlorophyll - Leaf Storm, Sucker Punch, Explosion, Sunny Day
JUMPLUFF Lv53, Ability: Chlorophyll - U-turn, Memento, Sleep Powder, Giga Drain
VICTREEBEL@Kelpsy Berry Lv56, Ability: Chlorophyll - Natural Gift, Sludge Bomb, Leaf Storm, Leaf Blade
BELLOSSOM Lv56, Ability: Chlorophyll - Sunny Day, SolarBeam, Giga Drain, Attract
TANGROWTH Lv60, Ability: Chlorophyll - Swords Dance, Power Whip, Rock Slide, Earthquake
ROSERADE Lv55, Ability: Natural Cure - Weather Ball, Energy Ball, Sludge Bomb, Stun Spore

#724 (Leader Janine)
CROBAT Lv52, Ability: Inner Focus - Heat Wave, Cross Poison, Confuse Ray, U-turn
WEEZING Lv56, Ability: Levitate - Thunderbolt, Sludge Bomb, Toxic, Explosion
TOXICROAK Lv52, Ability: Dry Skin - Cross Chop, Poison Jab, Attract, Substitute
ARIADOS Lv58, Ability: Swarm - Toxic, Bounce, Swagger, Night Shade
VENOMOTH@Sitrus Berry Lv59, Ability: Shield Dust - Sleep Powder, Double Team, Bug Buzz, Psychic
DRAPION Lv55, Ability: Battle Armor - Cross Poison, Confuse Ray, Crunch, Swords Dance

#725 (Leader Sabrina)
ALAKAZAM Lv60, Ability: Synchronize - Gravity, Focus Blast, Energy Ball, Psychic
ESPEON Lv58, Ability: Synchronize - Calm Mind, Baton Pass, Shadow Ball, Psychic
MR. MIME Lv56, Ability: Soundproof - Reflect, Skill Swap, Thunder, Psychic
JYNX Lv54, Ability: Oblivious - Blizzard, Perish Song, Psychic, Focus Blast
WOBBUFFET Lv53, Ability: Shadow Tag - Counter, Mirror Coat, Destiny Bond, Encore
GALLADE@Sitrus Berry Lv53, Ability: Steadfast - Close Combat, Psycho Cut, Night Slash, Stone Edge

#726 (Leader Blaine)
TORKOAL Lv54, Ability: White Smoke - Sunny Day, Yawn, Body Slam, Overheat
CAMERUPT Lv57, Ability: Solid Rock - Earthquake, Eruption, SolarBeam, Sunny Day
RAPIDASH Lv60, Ability: Flash Fire - Megahorn, Quick Attack, Overheat, Flare Blitz
MAGCARGO Lv58, Ability: Magma Armor - Curse, Gyro Ball, Overheat, Stone Edge
HOUNDOOM Lv54, Ability: Flash Fire - Shadow Ball, Dark Pulse, Flamethrower, Sucker Punch
MAGMORTAR Lv62, Ability: Flame Body - Thunderbolt, Low Kick, Flamethrower, Confuse Ray

#727 (Leader Blue)
EXEGGUTOR Lv67, Ability: Chlorophyll - Leaf Storm, Psychic, Explosion, Trick Room
MACHAMP@Iron Ball Lv69, Ability: No Guard - DynamicPunch, Stone Edge, Fling, Attract
RHYPERIOR Lv70, Ability: Solid Rock - Megahorn, Stone Edge, Thunder Fang, Earthquake
ARCANINE Lv68, Ability: Intimidate - Flare Blitz, ExtremeSpeed, Thunder Fang, Crunch
TYRANITAR Lv70, Ability: Sand Stream - Low Kick, Fire Fang, Rock Slide, Earthquake
PIDGEOT@Sitrus Berry Lv72, Ability: Keen Eye - Return, Double Team, Air Slash, Steel Wing

#728 (Beauty Charlotte)
BELLOSSOM Lv16, Ability: Chlorophyll - 

#729 (Young Couple Duff & Eda)
ONIX Lv22, Ability: Sturdy - 
CLOYSTER Lv22, Ability: Skill Link - 

#730 (Double Team Thom & Kae)
ELECTABUZZ Lv25, Ability: Static - Thunderbolt, Light Screen, Swift, Thunder Wave
MAGMAR Lv25, Ability: Flame Body - Flamethrower, Confuse Ray, Faint Attack, Protect

#731 (Hiker Devin)
DUNSPARCE Lv19, Ability: Serene Grace - 
DUNSPARCE Lv19, Ability: Serene Grace - 
DUNSPARCE Lv19, Ability: Serene Grace - 

#732 (Camper Grant)
SKIPLOOM Lv21, Ability: Chlorophyll - 
MARILL Lv21, Ability: Huge Power - 

#733 (Champion Lance)
GYARADOS Lv68, Ability: Intimidate - Thunder Wave, Ice Fang, Waterfall, Dragon Dance
CHARIZARD Lv68, Ability: Blaze - Flamethrower, Air Slash, Dragon Claw, Hyper Beam
DRAGONITE Lv75, Ability: Inner Focus - Fire Punch, Safeguard, Draco Meteor, Hyper Beam

#734 (Leader Clair)
DRAGONAIR Lv52, Ability: Shed Skin - Thunder Wave, Dragon Rush, Thunderbolt, Flamethrower
KINGDRA Lv56, Ability: Sniper - Yawn, Hydro Pump, Ice Beam, DragonBreath
DRAGONITE Lv60, Ability: Inner Focus - Thunder, Protect, DragonBreath, Hyper Beam

#735 (Rival Silver)
MEGANIUM Lv60, Ability: Overgrow - Petal Dance, Body Slam, Light Screen, Synthesis
CROBAT Lv58, Ability: Inner Focus - Toxic, Bite, Confuse Ray, Air Cutter
GENGAR Lv56, Ability: Levitate - Dark Pulse, Sludge Bomb, Shadow Ball, Confuse Ray

#736 (Rival Silver)
TYPHLOSION Lv60, Ability: Blaze - Rollout, Flamethrower, Will-O-Wisp, Swift
CROBAT Lv58, Ability: Inner Focus - Toxic, Bite, Confuse Ray, Air Cutter
GENGAR Lv56, Ability: Levitate - Dark Pulse, Sludge Bomb, Shadow Ball, Confuse Ray

#737 (Rival Silver)
FERALIGATR Lv60, Ability: Torrent - Crunch, Aqua Tail, Slash, Ice Fang
CROBAT Lv58, Ability: Inner Focus - Toxic, Bite, Confuse Ray, Air Cutter
GENGAR Lv56, Ability: Levitate - Dark Pulse, Sludge Bomb, Shadow Ball, Confuse Ray


Static Pokemon: Unchanged.

--Wild Pokemon--
Set #1 - New Bark Town Surfing (rate=15)
TENTACOOL Lvs 15-25      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 10-20      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACRUEL Lvs 15-25     HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100
TENTACRUEL Lvs 15-25     HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100
TENTACRUEL Lvs 15-25     HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100

Set #2 - New Bark Town Old Rod (rate=25)
MAGIKARP Lv10            HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv10            HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv10            HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lv10           HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lv10           HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 

Set #3 - New Bark Town Good Rod (rate=50)
MAGIKARP Lv20            HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lv20           HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
CHINCHOU Lv20            HP 75  ATK 38  DEF 38  SPATK 56  SPDEF 56  SPEED 67 
SHELLDER Lv20            HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
CHINCHOU Lv20            HP 75  ATK 38  DEF 38  SPATK 56  SPDEF 56  SPEED 67 

Set #4 - New Bark Town Super Rod (rate=75)
CHINCHOU Lv40            HP 75  ATK 38  DEF 38  SPATK 56  SPDEF 56  SPEED 67 
SHELLDER Lv40            HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
TENTACRUEL Lv40          HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100
LANTURN Lv40             HP 125 ATK 58  DEF 58  SPATK 76  SPDEF 76  SPEED 67 
