Randomizer Version: 4.6.1-HAL
Random Seed: 175071936159280
Settings String: 322AAgEAQHvAfIB9QEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBgAyAAIAE1Bva2Vtb24gV2hpdGUgMiAoVSl3GC6b48M4ig==

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
Litwick Lv29             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Litwick Lv30             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv30              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Litwick Lv31             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv31              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Golbat Lv32              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
Golbat Lv32              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
Litwick Lv32             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv32              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Litwick Lv32             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv32              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 

Set #350 - Celestial Tower Grass/Cave (rate=7)
Litwick Lv30             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv30              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Litwick Lv31             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv31              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Golbat Lv33              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
Golbat Lv33              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
Litwick Lv32             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv32              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Litwick Lv33             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv33              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 
Litwick Lv33             HP 50  ATK 30  DEF 55  SPATK 65  SPDEF 55  SPEED 20 
Elgyem Lv33              HP 55  ATK 55  DEF 55  SPATK 85  SPDEF 55  SPEED 30 

Set #351 - Route 8 Grass/Cave (rate=12)
Palpitoad Lv54           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Karrablast Lv54          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 
Palpitoad Lv55           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Croagunk Lv55            HP 48  ATK 61  DEF 40  SPATK 61  SPDEF 40  SPEED 50 
Stunfisk Lv55            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv56            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Palpitoad Lv56           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Croagunk Lv56            HP 48  ATK 61  DEF 40  SPATK 61  SPDEF 40  SPEED 50 
Palpitoad Lv57           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Shelmet Lv57             HP 50  ATK 40  DEF 85  SPATK 40  SPDEF 65  SPEED 25 
Palpitoad Lv57           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Shelmet Lv57             HP 50  ATK 40  DEF 85  SPATK 40  SPDEF 65  SPEED 25 

Set #352 - Route 8 Surfing (rate=10)
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Palpitoad Lvs 45-60      HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 

Set #353 - Route 8 Surfing Spots (rate=1)
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Palpitoad Lvs 45-60      HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Seismitoad Lv60          HP 105 ATK 85  DEF 75  SPATK 85  SPDEF 75  SPEED 74 
Seismitoad Lv60          HP 105 ATK 85  DEF 75  SPATK 85  SPDEF 75  SPEED 74 

Set #354 - Route 8 Fishing (rate=50)
Barboach Lvs 45-60       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Barboach Lv60            HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Barboach Lv60            HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Barboach Lv60            HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 

Set #355 - Route 8 Fishing Spots (rate=1)
Barboach Lvs 45-60       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Whiscash Lv60            HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 
Whiscash Lv60            HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 
Whiscash Lv60            HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 

Set #356 - Moor of Icirrus Grass/Cave (rate=12)
Palpitoad Lv54           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Karrablast Lv54          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 
Palpitoad Lv55           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Croagunk Lv55            HP 48  ATK 61  DEF 40  SPATK 61  SPDEF 40  SPEED 50 
Stunfisk Lv55            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv56            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Palpitoad Lv56           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Croagunk Lv56            HP 48  ATK 61  DEF 40  SPATK 61  SPDEF 40  SPEED 50 
Palpitoad Lv57           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Shelmet Lv57             HP 50  ATK 40  DEF 85  SPATK 40  SPDEF 65  SPEED 25 
Palpitoad Lv57           HP 75  ATK 65  DEF 55  SPATK 65  SPDEF 55  SPEED 69 
Shelmet Lv57             HP 50  ATK 40  DEF 85  SPATK 40  SPDEF 65  SPEED 25 

Set #357 - Moor of Icirrus Surfing (rate=10)
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 

Set #358 - Moor of Icirrus Surfing Spots (rate=1)
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Stunfisk Lv60            HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Seismitoad Lv60          HP 105 ATK 85  DEF 75  SPATK 85  SPDEF 75  SPEED 74 
Seismitoad Lv60          HP 105 ATK 85  DEF 75  SPATK 85  SPDEF 75  SPEED 74 

Set #359 - Moor of Icirrus Fishing (rate=50)
Barboach Lvs 45-60       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Barboach Lv60            HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Barboach Lv60            HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Barboach Lv60            HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 

Set #360 - Moor of Icirrus Fishing Spots (rate=1)
Barboach Lvs 45-60       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
Stunfisk Lvs 45-60       HP 109 ATK 66  DEF 84  SPATK 81  SPDEF 99  SPEED 32 
Whiscash Lv60            HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 
Whiscash Lv60            HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 
Whiscash Lv60            HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 

Set #361 - Route 9 Grass/Cave (rate=1)
Duosion Lv37             HP 65  ATK 40  DEF 50  SPATK 125 SPDEF 60  SPEED 30 
Minccino Lv37            HP 55  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 75 
Garbodor Lv38            HP 80  ATK 95  DEF 82  SPATK 60  SPDEF 82  SPEED 75 
Minccino Lv39            HP 55  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 75 
Pawniard Lv38            HP 45  ATK 85  DEF 70  SPATK 40  SPDEF 40  SPEED 60 
Liepard Lv40             HP 64  ATK 88  DEF 50  SPATK 88  SPDEF 50  SPEED 106
Pawniard Lv40            HP 45  ATK 85  DEF 70  SPATK 40  SPDEF 40  SPEED 60 
Muk Lv40                 HP 105 ATK 105 DEF 75  SPATK 65  SPDEF 100 SPEED 50 
Duosion Lv39             HP 65  ATK 40  DEF 50  SPATK 125 SPDEF 60  SPEED 30 
Garbodor Lv40            HP 80  ATK 95  DEF 82  SPATK 60  SPDEF 82  SPEED 75 
Duosion Lv39             HP 65  ATK 40  DEF 50  SPATK 125 SPDEF 60  SPEED 30 
Garbodor Lv40            HP 80  ATK 95  DEF 82  SPATK 60  SPDEF 82  SPEED 75 

Set #362 - Route 9 Doubles Grass (rate=3)
Duosion Lv41             HP 65  ATK 40  DEF 50  SPATK 125 SPDEF 60  SPEED 30 
Minccino Lv41            HP 55  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 75 
Garbodor Lv42            HP 80  ATK 95  DEF 82  SPATK 60  SPDEF 82  SPEED 75 
Minccino Lv43            HP 55  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 75 
Pawniard Lv42            HP 45  ATK 85  DEF 70  SPATK 40  SPDEF 40  SPEED 60 
Liepard Lv44             HP 64  ATK 88  DEF 50  SPATK 88  SPDEF 50  SPEED 106
Pawniard Lv44            HP 45  ATK 85  DEF 70  SPATK 40  SPDEF 40  SPEED 60 
Muk Lv44                 HP 105 ATK 105 DEF 75  SPATK 65  SPDEF 100 SPEED 50 
Duosion Lv43             HP 65  ATK 40  DEF 50  SPATK 125 SPDEF 60  SPEED 30 
Garbodor Lv44            HP 80  ATK 95  DEF 82  SPATK 60  SPDEF 82  SPEED 75 
Duosion Lv43             HP 65  ATK 40  DEF 50  SPATK 125 SPDEF 60  SPEED 30 
Garbodor Lv44            HP 80  ATK 95  DEF 82  SPATK 60  SPDEF 82  SPEED 75 

Set #363 - Route 9 Shaking Spots (rate=1)
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Emolga Lv38              HP 55  ATK 75  DEF 60  SPATK 75  SPDEF 60  SPEED 103
Audino Lv38              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv39              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv39              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv40              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv40              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Cinccino Lv40            HP 75  ATK 95  DEF 60  SPATK 65  SPDEF 60  SPEED 115
Reuniclus Lv40           HP 110 ATK 65  DEF 75  SPATK 125 SPDEF 85  SPEED 30 
Cinccino Lv40            HP 75  ATK 95  DEF 60  SPATK 65  SPDEF 60  SPEED 115
Reuniclus Lv40           HP 110 ATK 65  DEF 75  SPATK 125 SPDEF 85  SPEED 30 

Set #364 - Route 11 Grass/Cave (rate=1)
Karrablast Lv36          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 
Golduck Lv36             HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
Gligar Lv37              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
Marill Lv36              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
Zangoose Lv38            HP 73  ATK 115 DEF 60  SPATK 60  SPDEF 60  SPEED 90 
Seviper Lv38             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
Amoonguss Lv37           HP 114 ATK 85  DEF 70  SPATK 85  SPDEF 80  SPEED 30 
Shelmet Lv36             HP 50  ATK 40  DEF 85  SPATK 40  SPDEF 65  SPEED 25 
Gligar Lv39              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
Karrablast Lv39          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 
Gligar Lv39              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
Karrablast Lv39          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 

Set #365 - Route 11 Doubles Grass (rate=3)
Karrablast Lv40          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 
Golduck Lv40             HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
Gligar Lv41              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
Marill Lv40              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
Zangoose Lv42            HP 73  ATK 115 DEF 60  SPATK 60  SPDEF 60  SPEED 90 
Seviper Lv42             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
Amoonguss Lv41           HP 114 ATK 85  DEF 70  SPATK 85  SPDEF 80  SPEED 30 
Shelmet Lv40             HP 50  ATK 40  DEF 85  SPATK 40  SPDEF 65  SPEED 25 
Gligar Lv43              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
Karrablast Lv43          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 
Gligar Lv43              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
Karrablast Lv43          HP 50  ATK 75  DEF 45  SPATK 40  SPDEF 45  SPEED 60 

Set #366 - Route 11 Shaking Spots (rate=1)
Audino Lv36              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv36              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Emolga Lv37              HP 55  ATK 75  DEF 60  SPATK 75  SPDEF 60  SPEED 103
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv38              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv38              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv39              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv39              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Gliscor Lv39             HP 75  ATK 95  DEF 125 SPATK 45  SPDEF 75  SPEED 95 
Azumarill Lv39           HP 100 ATK 50  DEF 80  SPATK 50  SPDEF 80  SPEED 50 
Gliscor Lv39             HP 75  ATK 95  DEF 125 SPATK 45  SPDEF 75  SPEED 95 
Azumarill Lv39           HP 100 ATK 50  DEF 80  SPATK 50  SPDEF 80  SPEED 50 

Set #367 - Route 11 Surfing (rate=10)
Basculin-B Lvs 25-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Buizel Lvs 25-40         HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
Basculin-B Lvs 30-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin-B Lvs 30-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Basculin-B Lvs 30-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 

Set #368 - Route 11 Surfing Spots (rate=1)
Buizel Lvs 25-40         HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
Basculin Lvs 25-40       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Floatzel Lvs 30-40       HP 85  ATK 105 DEF 55  SPATK 85  SPDEF 50  SPEED 115
Floatzel Lvs 30-40       HP 85  ATK 105 DEF 55  SPATK 85  SPDEF 50  SPEED 115
Floatzel Lvs 30-40       HP 85  ATK 105 DEF 55  SPATK 85  SPDEF 50  SPEED 115

Set #369 - Route 11 Fishing (rate=50)
Goldeen Lvs 40-60        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
Basculin-B Lvs 40-60     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Goldeen Lvs 50-70        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
Goldeen Lvs 50-70        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
Goldeen Lvs 50-70        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 

Set #370 - Route 11 Fishing Spots (rate=1)
Goldeen Lvs 40-60        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
Basculin Lvs 40-60       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Seaking Lvs 50-70        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
Seaking Lvs 50-70        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
Seaking Lvs 50-70        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 

Set #371 - Route 12 Grass/Cave (rate=1)
Combee Lv35              HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Roselia Lv35             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Sewaddle Lv36            HP 45  ATK 53  DEF 70  SPATK 40  SPDEF 60  SPEED 42 
Tranquill Lv37           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Pinsir Lv36              HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
Tranquill Lv36           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Pinsir Lv38              HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
Sewaddle Lv38            HP 45  ATK 53  DEF 70  SPATK 40  SPDEF 60  SPEED 42 
Roselia Lv37             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Tranquill Lv38           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Roselia Lv37             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Tranquill Lv38           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 

Set #372 - Route 12 Doubles Grass (rate=3)
Combee Lv39              HP 30  ATK 30  DEF 42  SPATK 30  SPDEF 42  SPEED 70 
Roselia Lv39             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Sewaddle Lv40            HP 45  ATK 53  DEF 70  SPATK 40  SPDEF 60  SPEED 42 
Tranquill Lv41           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Pinsir Lv40              HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
Tranquill Lv40           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Pinsir Lv42              HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
Sewaddle Lv42            HP 45  ATK 53  DEF 70  SPATK 40  SPDEF 60  SPEED 42 
Roselia Lv41             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Tranquill Lv42           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 
Roselia Lv41             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
Tranquill Lv42           HP 62  ATK 77  DEF 62  SPATK 50  SPDEF 42  SPEED 65 

Set #373 - Route 12 Shaking Spots (rate=1)
Audino Lv35              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv35              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Emolga Lv36              HP 55  ATK 75  DEF 60  SPATK 75  SPDEF 60  SPEED 103
Dunsparce Lv36           HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Unfezant Lv38            HP 80  ATK 105 DEF 80  SPATK 65  SPDEF 55  SPEED 93 
Leavanny Lv38            HP 75  ATK 103 DEF 80  SPATK 70  SPDEF 70  SPEED 92 
Vespiquen Lv38           HP 70  ATK 80  DEF 102 SPATK 80  SPDEF 102 SPEED 40 
Roserade Lv38            HP 60  ATK 70  DEF 55  SPATK 125 SPDEF 105 SPEED 90 
Vespiquen Lv38           HP 70  ATK 80  DEF 102 SPATK 80  SPDEF 102 SPEED 40 
Roserade Lv38            HP 60  ATK 70  DEF 55  SPATK 125 SPDEF 105 SPEED 90 

Set #374 - Route 13 Grass/Cave (rate=1)
Tangela Lv34             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
Pelipper Lv34            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
Drifblim Lv34            HP 150 ATK 80  DEF 44  SPATK 90  SPDEF 54  SPEED 80 
Lunatone Lv36            HP 70  ATK 55  DEF 65  SPATK 95  SPDEF 85  SPEED 70 
Solrock Lv36             HP 70  ATK 95  DEF 85  SPATK 55  SPDEF 65  SPEED 70 
Absol Lv35               HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 
Drifblim Lv35            HP 150 ATK 80  DEF 44  SPATK 90  SPDEF 54  SPEED 80 
Absol Lv37               HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 
Tangela Lv36             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
Pelipper Lv36            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
Tangela Lv37             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
Pelipper Lv37            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #375 - Route 13 Doubles Grass (rate=3)
Tangela Lv38             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
Pelipper Lv38            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
Drifblim Lv38            HP 150 ATK 80  DEF 44  SPATK 90  SPDEF 54  SPEED 80 
Lunatone Lv40            HP 70  ATK 55  DEF 65  SPATK 95  SPDEF 85  SPEED 70 
Solrock Lv40             HP 70  ATK 95  DEF 85  SPATK 55  SPDEF 65  SPEED 70 
Absol Lv39               HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 
Drifblim Lv39            HP 150 ATK 80  DEF 44  SPATK 90  SPDEF 54  SPEED 80 
Absol Lv41               HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 
Tangela Lv40             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
Pelipper Lv40            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
Tangela Lv41             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
Pelipper Lv41            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #376 - Route 13 Shaking Spots (rate=1)
Audino Lv34              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv34              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Emolga Lv35              HP 55  ATK 75  DEF 60  SPATK 75  SPDEF 60  SPEED 103
Audino Lv35              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv36              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv36              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Tangrowth Lv37           HP 100 ATK 100 DEF 125 SPATK 110 SPDEF 50  SPEED 50 
Audino Lv37              HP 103 ATK 60  DEF 86  SPATK 60  SPDEF 86  SPEED 50 
Tangrowth Lv37           HP 100 ATK 100 DEF 125 SPATK 110 SPDEF 50  SPEED 50 

Set #377 - Route 13 Surfing (rate=10)
Frillish Lvs 25-40       HP 55  ATK 40  DEF 50  SPATK 65  SPDEF 85  SPEED 40 
Staryu Lvs 25-40         HP 30  ATK 45  DEF 55  SPATK 70  SPDEF 55  SPEED 85 
Basculin-B Lvs 30-40     HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Frillish Lvs 30-40       HP 55  ATK 40  DEF 50  SPATK 65  SPDEF 85  SPEED 40 
Frillish Lvs 30-40       HP 55  ATK 40  DEF 50  SPATK 65  SPDEF 85  SPEED 40 

Set #378 - Route 13 Surfing Spots (rate=1)
Staryu Lvs 25-40         HP 30  ATK 45  DEF 55  SPATK 70  SPDEF 55  SPEED 85 
Jellicent Lvs 25-40      HP 100 ATK 60  DEF 70  SPATK 85  SPDEF 105 SPEED 60 
Basculin Lvs 30-40       HP 70  ATK 92  DEF 65  SPATK 80  SPDEF 55  SPEED 98 
Starmie Lvs 30-40        HP 60  ATK 75  DEF 85  SPATK 100 SPDEF 85  SPEED 115
