Randomizer Version: 4.6.1-HAL
Random Seed: 153752943465073
Settings String: 322AAgEAQHSAtUC2AIEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIICAAyAAIAC1Bva2Vtb24gU3VuxHpjU+PDOIo=

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 

Set #375 - Poni Meadow, Table 5 (rate=1)
Ribombee Lvs 54-57             HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Ribombee Lvs 54-57             HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Oricorio-G Lvs 54-57           HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
Oricorio-G Lvs 54-57           HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 

Set #376 - Poni Meadow, Table 6 (rate=1)
Ribombee Lvs 54-57             HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Ribombee Lvs 54-57             HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
  SOS: Ribombee Lvs 54-57      HP 60  ATK 55  DEF 60  SPATK 95  SPDEF 70  SPEED 124
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Oricorio-G Lvs 54-57           HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
Oricorio-G Lvs 54-57           HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
  SOS: Oricorio-G Lvs 54-57    HP 75  ATK 70  DEF 70  SPATK 98  SPDEF 70  SPEED 93 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
Cottonee Lvs 54-57             HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 
  SOS: Cottonee Lvs 54-57      HP 40  ATK 27  DEF 60  SPATK 37  SPDEF 50  SPEED 66 

Set #377 - Vast Poni Canyon, Table 1 (rate=1)
Machoke Lvs 41-44              HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
Lycanroc Lvs 41-44             HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
  SOS: Lycanroc Lvs 41-44      HP 75  ATK 115 DEF 65  SPATK 55  SPDEF 65  SPEED 112
Machoke Lvs 41-44              HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
  SOS: Machoke Lvs 41-44       HP 80  ATK 100 DEF 70  SPATK 50  SPDEF 60  SPEED 45 
Skarmory Lvs 41-44             HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
  SOS: Skarmory Lvs 41-44      HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
Boldore Lvs 41-44              HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
  SOS: Boldore Lvs 41-44       HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
  SOS: Boldore Lvs 41-44       HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
  SOS: Boldore Lvs 41-44       HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
  SOS: Boldore Lvs 41-44       HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
  SOS: Boldore Lvs 41-44       HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
  SOS: Boldore Lvs 41-44       HP 70  ATK 105 DEF 105 SPATK 50  SPDEF 40  SPEED 20 
