Randomizer Version: 4.6.1-HAL
Random Seed: 220368420090532
Settings String: 322AAgEAQGKAo0CkAIEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIHBwAyAAIACVBva2Vtb24gWSiegyDjwziK

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
740 Meloetta-P       |TM01 Hone Claws |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |              - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |TM47 Low Sweep |TM48 Round |TM49 Echoed Voice |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |               - |TM62 Acrobatics |TM63 Embargo |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |TM70 Flash |TM71 Stone Edge |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |               - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |TM89 U-turn |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |TM99 Dazzling Gleam |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
741 Kyurem-W         |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Roost |TM20 Safeguard |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |TM49 Echoed Voice |            - |TM51 Steel Wing |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |             - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |            - |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |         - |                - |              - |                  - |                  - |TM100 Confide |HM01 Cut |HM02 Fly |        - |HM04 Strength |             - |
742 Kyurem-B         |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Roost |TM20 Safeguard |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |TM49 Echoed Voice |            - |TM51 Steel Wing |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |             - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |            - |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |         - |                - |              - |                  - |                  - |TM100 Confide |HM01 Cut |HM02 Fly |        - |HM04 Strength |             - |
744 Tornadus-T       |              - |               - |            - |             - |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |             - |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |TM23 Smack Down |               - |           - |              - |TM27 Return |       - |TM29 Psychic |               - |TM31 Brick Break |TM32 Double Team |           - |TM34 Sludge Wave |                - |TM36 Sludge Bomb |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |TM58 Sky Drop |TM59 Incinerate |         - |               - |TM62 Acrobatics |TM63 Embargo |             - |               - |TM66 Payback |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |               - |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |TM89 U-turn |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |                - |TM97 Dark Pulse |                  - |                  - |TM100 Confide |       - |HM02 Fly |        - |HM04 Strength |             - |
745 Thundurus-T      |              - |               - |            - |             - |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |             - |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |TM23 Smack Down |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |               - |TM31 Brick Break |TM32 Double Team |           - |TM34 Sludge Wave |                - |TM36 Sludge Bomb |             - |              - |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Sky Drop |TM59 Incinerate |         - |               - |              - |TM63 Embargo |             - |               - |TM66 Payback |             - |TM68 Giga Impact |               - |         - |              - |TM72 Volt Switch |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |               - |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |TM89 U-turn |TM90 Substitute |TM91 Flash Cannon |              - |TM93 Wild Charge |TM94 Rock Smash |         - |                - |TM97 Dark Pulse |                  - |                  - |TM100 Confide |       - |HM02 Fly |        - |HM04 Strength |             - |
746 Landorus-T       |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |             - |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |              - |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |TM29 Psychic |               - |TM31 Brick Break |TM32 Double Team |           - |TM34 Sludge Wave |                - |TM36 Sludge Bomb |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |TM64 Explosion |               - |TM66 Payback |             - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |TM89 U-turn |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |                - |              - |                  - |                  - |TM100 Confide |       - |HM02 Fly |        - |HM04 Strength |             - |
747 Gengar-Mega      |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |               - |                - |TM36 Sludge Bomb |             - |              - |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |               - |            - |              - |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |TM64 Explosion |TM65 Shadow Claw |TM66 Payback |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |TM83 Infestation |TM84 Poison Jab |TM85 Dream Eater |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Rock Smash |         - |                - |TM97 Dark Pulse |TM98 Power-Up Punch |TM99 Dazzling Gleam |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
748 Meowstic-F       |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |              - |              - |TM24 Thunderbolt |           - |              - |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |              - |               - |TM53 Energy Ball |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |               - |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |                - |TM97 Dark Pulse |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |        - |            - |             - |
758 Gardevoir-Mega   |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |              - |              - |TM24 Thunderbolt |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |TM61 Will-O-Wisp |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |               - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |       - |       - |        - |            - |             - |
759 Ampharos-Mega    |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |             - |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |              - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |TM72 Volt Switch |TM73 Thunder Wave |             - |                - |                - |            - |TM78 Bulldoze |                - |              - |             - |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |TM93 Wild Charge |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
760 Venusaur-Mega    |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |              - |         - |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |TM36 Sludge Bomb |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |              - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |              - |             - |               - |               - |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |TM96 Nature Power |              - |                  - |                  - |TM100 Confide |HM01 Cut |       - |        - |HM04 Strength |             - |
761 Charizard-Mega-X |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Roost |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |TM50 Overheat |TM51 Steel Wing |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |TM58 Sky Drop |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |           - |             - |TM65 Shadow Claw |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |HM02 Fly |        - |HM04 Strength |             - |
762 Charizard-Mega-Y |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Roost |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |TM50 Overheat |TM51 Steel Wing |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |TM58 Sky Drop |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |           - |             - |TM65 Shadow Claw |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |HM02 Fly |        - |HM04 Strength |             - |
763 Mewtwo-Mega-X    |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |TM07 Hail |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |              - |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |           - |         - |TM47 Low Sweep |TM48 Round |                - |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |TM57 Charge Beam |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |TM71 Stone Edge |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |TM84 Poison Jab |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
764 Mewtwo-Mega-Y    |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |TM07 Hail |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |              - |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |           - |         - |TM47 Low Sweep |TM48 Round |                - |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |TM57 Charge Beam |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |TM71 Stone Edge |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |TM84 Poison Jab |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
765 Blaziken-Mega    |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |         - |TM47 Low Sweep |TM48 Round |TM49 Echoed Voice |TM50 Overheat |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |TM62 Acrobatics |           - |             - |TM65 Shadow Claw |           - |             - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |TM84 Poison Jab |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |        - |HM04 Strength |             - |
766 Medicham-Mega    |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |TM47 Low Sweep |TM48 Round |                - |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |                - |                - |TM77 Psych Up |            - |                - |TM80 Rock Slide |             - |               - |               - |TM84 Poison Jab |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
767 Houndoom-Mega    |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |              - |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |TM50 Overheat |              - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |               - |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |               - |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |                - |TM97 Dark Pulse |                  - |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |
768 Aggron-Mega      |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |TM22 Solar Beam |TM23 Smack Down |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |             - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |TM73 Thunder Wave |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |         - |                - |TM97 Dark Pulse |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |HM03 Surf |HM04 Strength |             - |
769 Banette-Mega     |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |TM65 Shadow Claw |TM66 Payback |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |TM83 Infestation |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |                - |TM97 Dark Pulse |                  - |TM99 Dazzling Gleam |TM100 Confide |       - |       - |        - |            - |             - |
770 Tyranitar-Mega   |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |TM23 Smack Down |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |TM73 Thunder Wave |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |                - |TM97 Dark Pulse |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |HM03 Surf |HM04 Strength |             - |
