Randomizer Version: 4.6.1-HAL
Random Seed: 182076111057156
Settings String: 322AAgEAQGDAYYBiQEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBQAyAAIAFFBva2Vtb24gUGxhdGludW0gKFUpBspbJ+PDOIo=

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
SHINX Lv4                HP 45  ATK 65  DEF 34  SPATK 40  SPDEF 34  SPEED 45 
STARLY Lv6               HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 60 
BIDOOF Lv6               HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
SEEDOT Lv5               HP 40  ATK 40  DEF 50  SPATK 30  SPDEF 30  SPEED 30 
SEEDOT Lv5               HP 40  ATK 40  DEF 50  SPATK 30  SPDEF 30  SPEED 30 
LOTAD Lv5                HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
LOTAD Lv5                HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
PINECO Lv5               HP 50  ATK 65  DEF 90  SPATK 35  SPDEF 35  SPEED 15 
PINECO Lv5               HP 50  ATK 65  DEF 90  SPATK 35  SPDEF 35  SPEED 15 
CATERPIE Lv5             HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
CATERPIE Lv5             HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
WEEDLE Lv5               HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
WEEDLE Lv5               HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 

Set #385 - Route 204 Surfing (rate=10)
PSYDUCK Lvs 20-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 20-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 

Set #386 - Route 204 Old Rod (rate=25)
MAGIKARP Lvs 4-6         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 3-7         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #387 - Route 204 Good Rod (rate=50)
MAGIKARP Lvs 15-20       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 15-20        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-25       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-25        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
GOLDEEN Lvs 10-25        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 

Set #388 - Route 204 Super Rod (rate=75)
GYARADOS Lvs 30-40       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
SEAKING Lvs 30-40        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
GYARADOS Lvs 40-55       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
SEAKING Lvs 40-55        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
SEAKING Lvs 40-55        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 

Set #389 - Route 204 Grass/Cave (rate=30)
STARLY Lv9               HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 60 
BIDOOF Lv9               HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
WURMPLE Lv9              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
KRICKETOT Lv8            HP 37  ATK 25  DEF 41  SPATK 25  SPDEF 41  SPEED 25 
BUDEW Lv9                HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
SHINX Lv9                HP 45  ATK 65  DEF 34  SPATK 40  SPDEF 34  SPEED 45 
BUDEW Lv10               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
SHINX Lv10               HP 45  ATK 65  DEF 34  SPATK 40  SPDEF 34  SPEED 45 
STARLY Lv10              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 60 
BIDOOF Lv10              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
STARLY Lv11              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 60 
BIDOOF Lv11              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 

Set #390 - Route 204 Swarm/Radar/GBA (rate=30)
STARLY Lv9               HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 60 
BIDOOF Lv9               HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
SUNKERN Lv9              HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
SUNKERN Lv9              HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
SUNKERN Lv11             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
SUNKERN Lv11             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
SEEDOT Lv10              HP 40  ATK 40  DEF 50  SPATK 30  SPDEF 30  SPEED 30 
SEEDOT Lv10              HP 40  ATK 40  DEF 50  SPATK 30  SPDEF 30  SPEED 30 
LOTAD Lv10               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
LOTAD Lv10               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
PINECO Lv10              HP 50  ATK 65  DEF 90  SPATK 35  SPDEF 35  SPEED 15 
PINECO Lv10              HP 50  ATK 65  DEF 90  SPATK 35  SPDEF 35  SPEED 15 
CATERPIE Lv10            HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
CATERPIE Lv10            HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
WEEDLE Lv10              HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
WEEDLE Lv10              HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 

Set #391 - Route 204 Surfing (rate=10)
PSYDUCK Lvs 20-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 20-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 

Set #392 - Route 204 Old Rod (rate=25)
MAGIKARP Lvs 4-6         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 3-7         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #393 - Route 204 Good Rod (rate=50)
MAGIKARP Lvs 15-20       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 15-20        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-25       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-25        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
GOLDEEN Lvs 10-25        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 

Set #394 - Route 204 Super Rod (rate=75)
GYARADOS Lvs 30-40       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
SEAKING Lvs 30-40        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
GYARADOS Lvs 40-55       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
SEAKING Lvs 40-55        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
SEAKING Lvs 40-55        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 

Set #395 - Route 205 Grass/Cave (rate=30)
SHELLOS Lv10             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
SHELLOS Lv11             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BUIZEL Lv10              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv9              HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BIDOOF Lv10              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
SHELLOS Lv11             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
PACHIRISU Lv9            HP 60  ATK 45  DEF 70  SPATK 45  SPDEF 90  SPEED 95 
PACHIRISU Lv11           HP 60  ATK 45  DEF 70  SPATK 45  SPDEF 90  SPEED 95 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 

Set #396 - Route 205 Swarm/Radar/GBA (rate=30)
SHELLOS Lv10             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
SHELLOS Lv11             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
HOPPIP Lv10              HP 35  ATK 35  DEF 40  SPATK 35  SPDEF 55  SPEED 50 
HOPPIP Lv11              HP 35  ATK 35  DEF 40  SPATK 35  SPDEF 55  SPEED 50 
HOPPIP Lv11              HP 35  ATK 35  DEF 40  SPATK 35  SPDEF 55  SPEED 50 
HOPPIP Lv12              HP 35  ATK 35  DEF 40  SPATK 35  SPDEF 55  SPEED 50 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
BUIZEL Lv11              HP 55  ATK 65  DEF 35  SPATK 60  SPDEF 30  SPEED 85 
SHELLOS Lv12             HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 

Set #397 - Route 205 Surfing (rate=10)
SHELLOS Lvs 20-30        HP 76  ATK 48  DEF 48  SPATK 57  SPDEF 62  SPEED 34 
TENTACOOL Lvs 20-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
GASTRODON Lvs 20-40      HP 111 ATK 83  DEF 68  SPATK 92  SPDEF 82  SPEED 39 
GASTRODON Lvs 20-40      HP 111 ATK 83  DEF 68  SPATK 92  SPDEF 82  SPEED 39 
TENTACRUEL Lvs 20-40     HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100

Set #398 - Route 205 Old Rod (rate=25)
MAGIKARP Lvs 4-6         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 3-7         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #399 - Route 205 Good Rod (rate=50)
MAGIKARP Lvs 15-20       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
FINNEON Lvs 15-20        HP 49  ATK 49  DEF 56  SPATK 49  SPDEF 61  SPEED 66 
MAGIKARP Lvs 10-25       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
FINNEON Lvs 10-25        HP 49  ATK 49  DEF 56  SPATK 49  SPDEF 61  SPEED 66 
FINNEON Lvs 10-25        HP 49  ATK 49  DEF 56  SPATK 49  SPDEF 61  SPEED 66 

Set #400 - Route 205 Super Rod (rate=75)
GYARADOS Lvs 30-55       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
LUMINEON Lvs 30-40       HP 69  ATK 69  DEF 76  SPATK 69  SPDEF 86  SPEED 91 
SHELLDER Lvs 20-50       HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
LUMINEON Lvs 40-55       HP 69  ATK 69  DEF 76  SPATK 69  SPDEF 86  SPEED 91 
LUMINEON Lvs 40-55       HP 69  ATK 69  DEF 76  SPATK 69  SPDEF 86  SPEED 91 

Set #401 - Route 205 Grass/Cave (rate=30)
BIDOOF Lv12              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
BUDEW Lv12               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
WURMPLE Lv13             HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
KRICKETOT Lv12           HP 37  ATK 25  DEF 41  SPATK 25  SPDEF 41  SPEED 25 
SILCOON Lv14             HP 50  ATK 35  DEF 55  SPATK 25  SPDEF 25  SPEED 15 
CASCOON Lv14             HP 50  ATK 35  DEF 55  SPATK 25  SPDEF 25  SPEED 15 
BIDOOF Lv13              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
BIDOOF Lv14              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
BUDEW Lv13               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv14               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BEAUTIFLY Lv15           HP 60  ATK 70  DEF 50  SPATK 90  SPDEF 50  SPEED 65 
DUSTOX Lv15              HP 60  ATK 50  DEF 70  SPATK 50  SPDEF 90  SPEED 65 

Set #402 - Route 205 Swarm/Radar/GBA (rate=30)
BIDOOF Lv12              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
BUDEW Lv12               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
SLOWPOKE Lv14            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
SLOWPOKE Lv14            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
SLOWPOKE Lv15            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
SLOWPOKE Lv15            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
BUDEW Lv13               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv14               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
LOTAD Lv13               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
LOTAD Lv14               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
BUDEW Lv13               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv14               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv13               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv14               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv13               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BUDEW Lv14               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 

Set #403 - Route 205 Surfing (rate=10)
PSYDUCK Lvs 20-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 20-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 
GOLDUCK Lvs 20-40        HP 80  ATK 82  DEF 78  SPATK 95  SPDEF 80  SPEED 85 

Set #404 - Route 205 Old Rod (rate=25)
MAGIKARP Lvs 4-6         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 3-7         HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #405 - Route 205 Good Rod (rate=50)
MAGIKARP Lvs 15-20       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
BARBOACH Lvs 15-20       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
MAGIKARP Lvs 10-25       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
BARBOACH Lvs 10-25       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 10-25       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 

Set #406 - Route 205 Super Rod (rate=75)
GYARADOS Lvs 30-40       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
WHISCASH Lvs 30-40       HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 
GYARADOS Lvs 40-55       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
WHISCASH Lvs 40-55       HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 
WHISCASH Lvs 40-55       HP 110 ATK 78  DEF 73  SPATK 76  SPDEF 71  SPEED 60 

Set #407 - Route 206 Grass/Cave (rate=30)
PONYTA Lv16              HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv16             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GLIGAR Lv18              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
KRICKETUNE Lv17          HP 77  ATK 85  DEF 51  SPATK 55  SPDEF 51  SPEED 65 
GLIGAR Lv16              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
MACHOP Lv17              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
MACHOP Lv18              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #408 - Route 206 Swarm/Radar/GBA (rate=30)
LARVITAR Lv16            HP 50  ATK 64  DEF 50  SPATK 45  SPDEF 50  SPEED 41 
LARVITAR Lv16            HP 50  ATK 64  DEF 50  SPATK 45  SPDEF 50  SPEED 41 
BALTOY Lv16              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv17              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv19              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv18              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MACHOP Lv19              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv18             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #409 - Route 207 Grass/Cave (rate=30)
MACHOP Lv7               HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv5              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv6               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
KRICKETOT Lv5            HP 37  ATK 25  DEF 41  SPATK 25  SPDEF 41  SPEED 25 
PONYTA Lv5               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
MACHOP Lv6               HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
MACHOP Lv8               HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GEODUDE Lv6              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #410 - Route 207 Swarm/Radar/GBA (rate=30)
PHANPY Lv7               HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
PHANPY Lv5               HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
STANTLER Lv5             HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
STANTLER Lv6             HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
STANTLER Lv7             HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
STANTLER Lv7             HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
PONYTA Lv7               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
GEODUDE Lv7              HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #411 - Route 208 Grass/Cave (rate=30)
BUDEW Lv18               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
BIDOOF Lv18              HP 59  ATK 45  DEF 40  SPATK 35  SPDEF 40  SPEED 31 
BUDEW Lv19               HP 40  ATK 30  DEF 35  SPATK 50  SPDEF 70  SPEED 55 
RALTS Lv17               HP 28  ATK 25  DEF 25  SPATK 45  SPDEF 35  SPEED 40 
ROSELIA Lv19             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
BIBAREL Lv18             HP 79  ATK 85  DEF 60  SPATK 55  SPDEF 60  SPEED 71 
RALTS Lv18               HP 28  ATK 25  DEF 25  SPATK 45  SPDEF 35  SPEED 40 
BIBAREL Lv19             HP 79  ATK 85  DEF 60  SPATK 55  SPDEF 60  SPEED 71 
ROSELIA Lv20             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
BIBAREL Lv20             HP 79  ATK 85  DEF 60  SPATK 55  SPDEF 60  SPEED 71 
ROSELIA Lv20             HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
BIBAREL Lv20             HP 79  ATK 85  DEF 60  SPATK 55  SPDEF 60  SPEED 71 

Set #412 - Route 208 Swarm/Radar/GBA (rate=30)
DUNSPARCE Lv18           HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
DUNSPARCE Lv18           HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 
SMEARGLE Lv19            HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
SMEARGLE Lv18            HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
SMEARGLE Lv20            HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
SMEARGLE Lv20            HP 55  ATK 20  DEF 35  SPATK 20  SPDEF 45  SPEED 75 
